     Week         GPSTime       E        N          U       VX       VY       VZ          Heading               Pitch                  Roll
2129.00000 375447.70 -29.365 733.362 3.131 -9.533 0.345 0.198 -88.4361101630 0.5979215663 1.0728520122
2129.00000 375447.80 -30.319 733.395 3.152 -9.535 0.318 0.214 -88.5003673797 0.6277669378 0.9735985334
2129.00000 375447.90 -31.271 733.427 3.173 -9.516 0.312 0.221 -88.5454878060 0.5967985690 0.8754623222
2129.00000 375448.00 -32.221 733.458 3.197 -9.473 0.300 0.235 -88.5972434950 0.6183245933 0.8153762383
2129.00000 375448.10 -33.167 733.488 3.222 -9.447 0.312 0.225 -88.6513360291 0.7526087118 0.7432809589
2129.00000 375448.20 -34.111 733.518 3.244 -9.428 0.297 0.238 -88.7096803214 0.8880960416 0.7245165911
2129.00000 375448.30 -35.055 733.547 3.269 -9.440 0.277 0.261 -88.7743672565 0.9552008586 0.6696959893
2129.00000 375448.40 -35.999 733.575 3.295 -9.424 0.283 0.270 -88.8345679320 0.9048493275 0.6426409222
2129.00000 375448.50 -36.939 733.604 3.324 -9.398 0.274 0.285 -88.9002575432 0.8844577596 0.6537620330
2129.00000 375448.60 -37.878 733.630 3.351 -9.378 0.268 0.259 -88.9609738808 0.8800116071 0.6137867676
2129.00000 375448.70 -38.815 733.657 3.376 -9.376 0.265 0.245 -89.0221600437 0.8540050528 0.6838308581
2129.00000 375448.80 -39.754 733.681 3.401 -9.403 0.232 0.240 -89.0899753283 0.6451332886 0.6542605063
2129.00000 375448.90 -40.694 733.706 3.425 -9.370 0.233 0.235 -89.1598131540 0.3792293054 0.6395641388
2129.00000 375449.00 -41.628 733.729 3.447 -9.304 0.216 0.200 -89.2332896730 0.2975369830 0.6561340782
2129.00000 375449.10 -42.558 733.748 3.465 -9.254 0.203 0.165 -89.2900407312 0.4527054131 0.6080801080
2129.00000 375449.20 -43.486 733.768 3.481 -9.252 0.189 0.172 -89.3454457500 0.6550683768 0.5848753173
2129.00000 375449.30 -44.416 733.787 3.501 -9.282 0.205 0.214 -89.4056979918 0.7126964718 0.5971652620
2129.00000 375449.40 -45.347 733.808 3.524 -9.282 0.189 0.238 -89.4802569896 0.6122913478 0.6589759489
2129.00000 375449.50 -46.277 733.824 3.547 -9.263 0.170 0.225 -89.5450069501 0.4980894000 0.6275377547
2129.00000 375449.60 -47.202 733.842 3.569 -9.223 0.163 0.206 -89.6051904369 0.4637864168 0.6614453970
2129.00000 375449.70 -48.123 733.856 3.588 -9.194 0.131 0.188 -89.6698888311 0.5308167493 0.6150587339
2129.00000 375449.80 -49.044 733.870 3.608 -9.203 0.137 0.184 -89.7238901033 0.5807958578 0.6028318146
2129.00000 375449.90 -49.965 733.883 3.627 -9.210 0.123 0.200 -89.7883363961 0.5261528728 0.5955437914
2129.00000 375450.00 -50.887 733.894 3.648 -9.207 0.108 0.211 -89.8513163283 0.4174627791 0.5586338503
2129.00000 375450.10 -51.808 733.906 3.668 -9.181 0.116 0.192 -89.9149256913 0.3177910411 0.6244838896
2129.00000 375450.20 -52.726 733.916 3.688 -9.149 0.095 0.170 -89.9772348516 0.3320405014 0.6064299895
2129.00000 375450.30 -53.644 733.925 3.707 -9.128 0.083 0.169 -90.0335623324 0.3932094756 0.5859582075
2129.00000 375450.40 -54.561 733.934 3.727 -9.097 0.082 0.176 -90.0948172503 0.5361452568 0.6002477749
2129.00000 375450.50 -55.479 733.943 3.751 -9.096 0.073 0.197 -90.1553731596 0.6920126954 0.6047970598
2129.00000 375450.60 -56.396 733.951 3.777 -9.104 0.060 0.215 -90.2157399929 0.7595071236 0.6373868992
2129.00000 375450.70 -57.313 733.958 3.803 -9.102 0.072 0.235 -90.2714085723 0.7376430542 0.6772017364
2129.00000 375450.80 -58.227 733.965 3.830 -9.091 0.055 0.245 -90.3292257434 0.6882082556 0.7219325514
2129.00000 375450.90 -59.139 733.970 3.855 -9.065 0.036 0.222 -90.3693098708 0.6709221189 0.7195662357
2129.00000 375451.00 -60.046 733.974 3.878 -9.055 0.042 0.219 -90.3804657704 0.6736322093 0.7222075712
2129.00000 375451.10 -60.953 733.977 3.900 -9.032 0.030 0.218 -90.3666742649 0.6813843283 0.7183572948
2129.00000 375451.20 -61.857 733.980 3.923 -9.023 0.037 0.228 -90.3191588750 0.7162144326 0.6584029911
2129.00000 375451.30 -62.760 733.985 3.946 -9.012 0.048 0.225 -90.2670426339 0.7360502315 0.6565236896
2129.00000 375451.40 -63.660 733.990 3.969 -8.989 0.072 0.225 -90.2183526805 0.7673738342 0.6729102825
2129.00000 375451.50 -64.559 733.999 3.993 -8.967 0.113 0.241 -90.1697658595 0.8187566892 0.7693104315
2129.00000 375451.60 -65.456 734.010 4.017 -8.966 0.090 0.229 -90.1337497325 0.8722365698 0.8517418695
2129.00000 375451.70 -66.355 734.019 4.040 -8.993 0.091 0.228 -90.1004838029 0.8011898032 0.8842973314
2129.00000 375451.80 -67.256 734.027 4.063 -9.006 0.089 0.238 -90.0849623762 0.5747053164 0.9018756766
2129.00000 375451.90 -68.156 734.037 4.087 -8.977 0.087 0.212 -90.0822007196 0.3397124063 0.8986441946
2129.00000 375452.00 -69.052 734.045 4.106 -8.930 0.075 0.176 -90.0902225401 0.2830869874 0.9201702190
2129.00000 375452.10 -69.943 734.052 4.122 -8.891 0.050 0.148 -90.0987763886 0.3988416508 0.8397899699
2129.00000 375452.20 -70.831 734.057 4.138 -8.888 0.063 0.165 -90.1020422481 0.5616075012 0.7665258566
2129.00000 375452.30 -71.722 734.065 4.156 -8.895 0.072 0.191 -90.1192252524 0.6510634018 0.7962852845
2129.00000 375452.40 -72.612 734.071 4.176 -8.906 0.065 0.203 -90.1337726508 0.6470068606 0.7714876711
2129.00000 375452.50 -73.503 734.078 4.198 -8.893 0.065 0.221 -90.1511676494 0.5967985690 0.7742550573
2129.00000 375452.60 -74.392 734.085 4.220 -8.871 0.055 0.212 -90.1702299553 0.5917508108 0.7435731674
2129.00000 375452.70 -75.278 734.090 4.241 -8.864 0.054 0.191 -90.1828292972 0.6226103177 0.6995642791
2129.00000 375452.80 -76.165 734.096 4.261 -8.852 0.043 0.197 -90.1976230675 0.6437238124 0.6793961647
2129.00000 375452.90 -77.050 734.100 4.281 -8.852 0.045 0.209 -90.2016509608 0.6591535658 0.6164051847
2129.00000 375453.00 -77.935 734.106 4.303 -8.837 0.065 0.208 -90.2124974632 0.6390026402 0.6479465114
2129.00000 375453.10 -78.820 734.110 4.324 -8.844 0.039 0.200 -90.2251823374 0.6164796692 0.6180495736
2129.00000 375453.20 -79.705 734.114 4.344 -8.842 0.046 0.197 -90.2352893129 0.5413935502 0.5595563123
2129.00000 375453.30 -80.589 734.120 4.365 -8.823 0.057 0.201 -90.2538474159 0.4757898827 0.5960308055
2129.00000 375453.40 -81.471 734.125 4.385 -8.807 0.054 0.189 -90.2677531016 0.4740309022 0.5874937344
2129.00000 375453.50 -82.351 734.130 4.404 -8.803 0.053 0.177 -90.2671686846 0.4940672363 0.6275091068
2129.00000 375453.60 -83.232 734.136 4.421 -8.803 0.052 0.172 -90.2618860138 0.4861088525 0.6483762297
2129.00000 375453.70 -84.112 734.143 4.439 -8.803 0.084 0.186 -90.2617828814 0.4332363072 0.7163232946
2129.00000 375453.80 -84.993 734.151 4.459 -8.788 0.077 0.184 -90.2734253838 0.3969738084 0.8211459232
2129.00000 375453.90 -85.872 734.158 4.476 -8.790 0.073 0.165 -90.2659769324 0.3885799767 0.8760753871
2129.00000 375454.00 -86.751 734.166 4.493 -8.780 0.063 0.163 -90.2551713598 0.3602242954 0.9746642349
2129.00000 375454.10 -87.629 734.172 4.509 -8.787 0.053 0.161 -90.2452301307 0.3238185571 0.9554816079
2129.00000 375454.20 -88.509 734.178 4.525 -8.797 0.082 0.147 -90.2247354303 0.2095020178 0.9637894959
2129.00000 375454.30 -89.389 734.183 4.540 -8.774 0.024 0.148 -90.1911429148 0.1119846011 0.9125326916
2129.00000 375454.40 -90.265 734.186 4.556 -8.744 0.038 0.146 -90.1269945601 0.1444140123 0.7688692540
2129.00000 375454.50 -91.138 734.191 4.570 -8.715 0.048 0.134 -90.0622961658 0.2979953492 0.6888442388
2129.00000 375454.60 -92.010 734.197 4.583 -8.727 0.068 0.130 -90.0068510400 0.4824648410 0.5699554963
2129.00000 375454.70 -92.885 734.207 4.598 -8.780 0.119 0.155 -89.9504146972 0.4608528729 0.6127611732
2129.00000 375454.80 -93.765 734.220 4.615 -8.801 0.127 0.180 -89.9140204180 0.2536827934 0.7294955943
2129.00000 375454.90 -94.645 734.232 4.633 -8.791 0.112 0.165 -89.8722174173 0.0322231464 0.7301602254
2129.00000 375455.00 -95.522 734.244 4.648 -8.732 0.133 0.128 -89.8449564968 -0.0450688602 0.7571465375
2129.00000 375455.10 -96.392 734.260 4.660 -8.668 0.150 0.112 -89.8342589634 0.1664843465 0.8941063689
2129.00000 375455.20 -97.260 734.272 4.672 -8.683 0.113 0.113 -89.8305290081 0.4726271556 0.8863026837
2129.00000 375455.30 -98.131 734.285 4.685 -8.743 0.118 0.133 -89.8144575420 0.5855113004 0.9395533812
2129.00000 375455.40 -99.010 734.296 4.700 -8.824 0.116 0.171 -89.8279564276 0.3322582254 0.9150307876
2129.00000 375455.50 -99.894 734.309 4.719 -8.814 0.113 0.182 -89.8763427134 -0.1196393172 0.9181935146
2129.00000 375455.60 -100.770 734.320 4.735 -8.719 0.116 0.127 -89.9316789773 -0.2495746860 0.9667344990
2129.00000 375455.70 -101.640 734.331 4.744 -8.678 0.087 0.057 -89.9847004916 -0.0486498464 0.9662761328
2129.00000 375455.80 -102.508 734.339 4.749 -8.707 0.081 0.050 -90.0306574364 0.1677677720 0.9624143972
2129.00000 375455.90 -103.382 734.346 4.758 -8.759 0.071 0.112 -90.0802813110 0.1875921117 0.9371641472
2129.00000 375456.00 -104.259 734.355 4.772 -8.781 0.083 0.149 -90.1447853110 0.0152177590 0.9926665688
2129.00000 375456.10 -105.138 734.362 4.785 -8.775 0.056 0.100 -90.2033526454 -0.1374010089 0.9989461862
2129.00000 375456.20 -106.017 734.367 4.795 -8.786 0.056 0.079 -90.2526785820 -0.2829208297 0.9817459932
2129.00000 375456.30 -106.895 734.372 4.803 -8.769 0.032 0.069 -90.3097910150 -0.3710188202 0.9846050526
2129.00000 375456.40 -107.771 734.375 4.810 -8.753 0.021 0.049 -90.3620333068 -0.3363720624 0.9218833628
2129.00000 375456.50 -108.647 734.377 4.815 -8.762 0.020 0.046 -90.4079214966 -0.2290857152 0.9366083781
2129.00000 375456.60 -109.524 734.379 4.820 -8.785 0.006 0.053 -90.4535976920 -0.1562455907 0.9176434751
2129.00000 375456.70 -110.404 734.379 4.828 -8.817 0.012 0.086 -90.5025913131 -0.1784247870 0.8705005077
2129.00000 375456.80 -111.287 734.381 4.837 -8.821 0.005 0.089 -90.5548049569 -0.2447561109 0.9082183194
2129.00000 375456.90 -112.169 734.380 4.845 -8.824 -0.009 0.075 -90.5989570846 -0.2991527240 0.8704432119
2129.00000 375457.00 -113.052 734.379 4.852 -8.828 -0.010 0.067 -90.6377811162 -0.3170232776 0.8576089573
2129.00000 375457.10 -113.935 734.377 4.859 -8.829 -0.017 0.058 -90.6727884261 -0.2999204874 0.8641062987
2129.00000 375457.20 -114.819 734.376 4.864 -8.845 0.006 0.054 -90.7087071503 -0.2824796522 0.8852885484
2129.00000 375457.30 -115.705 734.376 4.870 -8.871 -0.021 0.049 -90.7443050181 -0.3293361406 0.9533559345
2129.00000 375457.40 -116.594 734.373 4.876 -8.890 -0.035 0.052 -90.7780350435 -0.4307897774 0.9284666479
2129.00000 375457.50 -117.483 734.371 4.882 -8.893 -0.018 0.060 -90.8047921725 -0.5179824947 0.9601798618
2129.00000 375457.60 -118.373 734.368 4.886 -8.882 -0.033 0.033 -90.8100118181 -0.5266628053 0.9565415798
2129.00000 375457.70 -119.261 734.366 4.890 -8.881 -0.015 0.026 -90.7973036142 -0.4505911988 1.0070134320
2129.00000 375457.80 -120.149 734.363 4.892 -8.895 -0.030 0.034 -90.7911901545 -0.3460321308 1.0251475462
2129.00000 375457.90 -121.041 734.360 4.896 -8.936 -0.030 0.037 -90.7926569264 -0.3414713867 0.9793624888
2129.00000 375458.00 -121.937 734.357 4.900 -8.967 -0.026 0.051 -90.7987306904 -0.4640786253 1.0232510559
2129.00000 375458.10 -122.834 734.355 4.907 -8.961 -0.039 0.053 -90.7947768703 -0.5671480031 1.0214748867
2129.00000 375458.20 -123.730 734.351 4.911 -8.966 -0.028 0.021 -90.7864346048 -0.6096729306 0.9999717807
2129.00000 375458.30 -124.628 734.347 4.912 -8.977 -0.043 -0.002 -90.7773188463 -0.6195335343 0.9795286466
2129.00000 375458.40 -125.527 734.345 4.912 -9.006 -0.024 0.007 -90.7750728517 -0.6604369913 0.9604319632
2129.00000 375458.50 -126.429 734.343 4.914 -9.016 -0.013 0.014 -90.7741962263 -0.7265620504 1.0080791335
2129.00000 375458.60 -127.332 734.340 4.914 -9.036 -0.043 -0.003 -90.7664154594 -0.7593868025 0.9752944884
2129.00000 375458.70 -128.235 734.337 4.913 -9.050 -0.016 -0.014 -90.7571793798 -0.8028284625 0.9805714297
2129.00000 375458.80 -129.141 734.334 4.912 -9.060 -0.023 -0.021 -90.7521201624 -0.8192093259 0.9843815991
2129.00000 375458.90 -130.049 734.332 4.910 -9.088 -0.022 -0.026 -90.7437778969 -0.8407468094 0.9538028416
2129.00000 375459.00 -130.959 734.331 4.908 -9.095 -0.012 -0.030 -90.7379284092 -0.8632755099 0.9820840383
2129.00000 375459.10 -131.870 734.328 4.906 -9.117 -0.024 -0.028 -90.7317457832 -0.8414859250 0.9435182491
2129.00000 375459.20 -132.783 734.327 4.903 -9.141 -0.015 -0.025 -90.7186479680 -0.8480348326 0.9628154677
2129.00000 375459.30 -133.699 734.325 4.900 -9.168 -0.015 -0.024 -90.7001414313 -0.8393144149 0.9657719299
2129.00000 375459.40 -134.617 734.324 4.898 -9.193 0.013 -0.026 -90.6837892158 -0.8769462829 0.9653364820
2129.00000 375459.50 -135.537 734.324 4.896 -9.199 -0.016 -0.022 -90.6692590061 -0.8657564172 1.0017594090
2129.00000 375459.60 -136.458 734.323 4.894 -9.201 -0.029 -0.021 -90.6505863116 -0.8038024908 0.9480904523
2129.00000 375459.70 -137.380 734.323 4.892 -9.246 0.037 -0.020 -90.6266366757 -0.7340792567 1.0153786158
2129.00000 375459.80 -138.307 734.323 4.889 -9.283 -0.002 -0.018 -90.6176985341 -0.7586935236 1.0342976822
2129.00000 375459.90 -139.238 734.324 4.889 -9.313 0.000 0.007 -90.5980174339 -0.8850364470 1.0095974716
2129.00000 375460.00 -140.168 734.325 4.888 -9.294 0.016 -0.023 -90.5574352446 -0.9302943832 1.0725598038
2129.00000 375460.10 -141.099 734.326 4.885 -9.305 0.028 -0.035 -90.5145202944 -0.8595283659 1.0315704031
2129.00000 375460.20 -142.030 734.330 4.881 -9.334 0.046 -0.039 -90.4622207068 -0.7558172754 1.1071492658
2129.00000 375460.30 -142.966 734.334 4.879 -9.381 0.043 -0.019 -90.4148256380 -0.7575705263 1.0930430449
2129.00000 375460.40 -143.906 734.339 4.877 -9.414 0.065 -0.008 -90.3685020003 -0.8735830207 1.1396646207
2129.00000 375460.50 -144.848 734.345 4.876 -9.416 0.062 -0.022 -90.3232096866 -0.9681153273 1.1542120191
2129.00000 375460.60 -145.789 734.351 4.873 -9.421 0.058 -0.036 -90.2784273053 -0.9444865478 1.1699912768
2129.00000 375460.70 -146.733 734.357 4.868 -9.459 0.048 -0.059 -90.2300753970 -0.9301053071 1.1255583998
2129.00000 375460.80 -147.681 734.362 4.862 -9.497 0.086 -0.054 -90.1871551285 -1.0050080797 1.0726457474
2129.00000 375460.90 -148.633 734.371 4.858 -9.516 0.058 -0.050 -90.1459193560 -1.1421054209 1.0746740180
2129.00000 375461.00 -149.584 734.377 4.852 -9.508 0.076 -0.075 -90.0980319549 -1.1553063685 0.9959209691
2129.00000 375461.10 -150.535 734.388 4.845 -9.522 0.109 -0.083 -90.0524241030 -1.0828902328 1.0448744831
2129.00000 375461.20 -151.488 734.398 4.838 -9.533 0.096 -0.073 -90.0186138635 -0.9532929091 1.0255715350
2129.00000 375461.30 -152.444 734.409 4.831 -9.587 0.115 -0.058 -89.9815377646 -0.9213677008 1.0221681657
2129.00000 375461.40 -153.405 734.421 4.826 -9.614 0.116 -0.045 -89.9446278234 -0.9837112385 1.0430753956
2129.00000 375461.50 -154.368 734.433 4.824 -9.618 0.133 -0.032 -89.9103706769 -1.0054950938 1.0553195037
2129.00000 375461.60 -155.329 734.447 4.820 -9.629 0.135 -0.058 -89.8769328599 -0.9413066320 1.0930545041
2129.00000 375461.70 -156.293 734.460 4.813 -9.663 0.146 -0.060 -89.8527884185 -0.8759894434 1.0678730090
2129.00000 375461.80 -157.262 734.475 4.810 -9.705 0.144 -0.036 -89.8513732127 -0.9379376402 1.1236447208
2129.00000 375461.90 -158.234 734.488 4.806 -9.719 0.128 -0.036 -89.8987911998 -1.0155676919 1.1235243996
2129.00000 375462.00 -159.207 734.500 4.802 -9.714 0.121 -0.042 -89.9836867677 -1.0350425273 1.1536906275
2129.00000 375462.10 -160.178 734.511 4.797 -9.714 0.089 -0.050 -90.0646567519 -0.9256706138 1.1462307170
2129.00000 375462.20 -161.150 734.518 4.793 -9.741 0.087 -0.050 -90.1283352813 -0.7984166875 1.1091775364
2129.00000 375462.30 -162.128 734.526 4.789 -9.790 0.055 -0.023 -90.1616585067 -0.7603722899 1.0966698678
2129.00000 375462.40 -163.109 734.532 4.787 -9.835 0.066 -0.010 -90.1669927437 -0.8568125460 1.0100787562
2129.00000 375462.50 -164.092 734.540 4.786 -9.841 0.082 -0.022 -90.1269143460 -0.9817459932 1.0041601022
2129.00000 375462.60 -165.077 734.547 4.783 -9.842 0.088 -0.039 -90.0782587700 -1.0251074392 0.9234876446
2129.00000 375462.70 -166.061 734.557 4.779 -9.843 0.098 -0.057 -90.0324450647 -0.9846909963 0.9312168453
2129.00000 375462.80 -167.047 734.566 4.772 -9.872 0.098 -0.061 -90.0010698958 -0.9264269181 0.8716063163
2129.00000 375462.90 -168.036 734.578 4.768 -9.899 0.129 -0.042 -89.9699239101 -0.9151969453 0.9124295592
2129.00000 375463.00 -169.027 734.589 4.764 -9.926 0.111 -0.038 -89.9548669906 -0.9343681131 0.8736746939
2129.00000 375463.10 -170.021 734.600 4.760 -9.954 0.127 -0.045 -89.9540587088 -1.0006364117 0.8718526881
2129.00000 375463.20 -171.017 734.613 4.756 -9.956 0.105 -0.047 -89.9640167152 -1.0274737549 0.8802006832
2129.00000 375463.30 -172.013 734.624 4.751 -9.958 0.136 -0.047 -89.9793547954 -0.9763888378 0.8792896803
2129.00000 375463.40 -173.008 734.636 4.746 -9.968 0.105 -0.050 -90.0045305609 -0.8762873815 0.9262779491
2129.00000 375463.50 -174.008 734.646 4.741 -10.011 0.107 -0.041 -90.0482930773 -0.8184816695 0.8914936813
2129.00000 375463.60 -175.011 734.657 4.738 -10.057 0.106 -0.037 -90.0964845575 -0.8922156082 0.9619101944
2129.00000 375463.70 -176.019 734.665 4.736 -10.073 0.080 -0.027 -90.1455698518 -1.0139003847 0.9082068602
2129.00000 375463.80 -177.025 734.673 4.733 -10.061 0.078 -0.040 -90.1813338773 -1.0361311471 0.9366141077
2129.00000 375463.90 -178.031 734.680 4.727 -10.070 0.062 -0.066 -90.2243744669 -0.9562149939 0.8923187406
2129.00000 375464.00 -179.040 734.686 4.721 -10.107 0.060 -0.049 -90.2643272253 -0.9137817396 0.8964153888
2129.00000 375464.10 -180.052 734.692 4.717 -10.135 0.053 -0.043 -90.3075679388 -0.9373589528 0.8923416589
2129.00000 375464.20 -181.066 734.698 4.714 -10.136 0.055 -0.036 -90.3542468103 -0.9726989896 0.9304662706
2129.00000 375464.30 -182.079 734.703 4.710 -10.132 0.036 -0.040 -90.3927151967 -0.8899295066 0.9085792828
2129.00000 375464.40 -183.094 734.706 4.706 -10.174 0.046 -0.051 -90.4354750370 -0.8109587337 0.9408711841
2129.00000 375464.50 -184.112 734.710 4.702 -10.209 0.007 -0.033 -90.4770889616 -0.8444939534 0.9496259792
2129.00000 375464.60 -185.135 734.711 4.700 -10.221 0.031 -0.020 -90.5183533820 -0.9549201093 0.9288448000
2129.00000 375464.70 -186.156 734.712 4.697 -10.203 -0.002 -0.036 -90.5561514078 -0.9340071497 0.9313887326
2129.00000 375464.80 -187.177 734.711 4.692 -10.228 0.001 -0.047 -90.5956969548 -0.8390222065 0.8185389653
2129.00000 375464.90 -188.202 734.712 4.688 -10.270 0.006 -0.034 -90.6315068170 -0.8401280150 0.8804012184
2129.00000 375465.00 -189.231 734.711 4.686 -10.289 0.004 -0.023 -90.6672483356 -0.9321736848 0.8696009640
2129.00000 375465.10 -190.260 734.712 4.683 -10.300 -0.002 -0.038 -90.6953686928 -0.9983445805 0.9208692275
2129.00000 375465.20 -191.290 734.711 4.679 -10.285 -0.008 -0.055 -90.7306743522 -0.9778040436 0.9135410973
2129.00000 375465.30 -192.319 734.710 4.674 -10.308 -0.001 -0.047 -90.7597634194 -0.9127446860 1.0011921808
2129.00000 375465.40 -193.351 734.707 4.670 -10.332 -0.038 -0.049 -90.7827447566 -0.8647480115 0.9594923125
2129.00000 375465.50 -194.386 734.704 4.666 -10.358 -0.037 -0.028 -90.8008960595 -0.8795475113 0.9630274621
2129.00000 375465.60 -195.422 734.700 4.664 -10.363 -0.051 -0.029 -90.8282318759 -0.8817247509 0.8913504419
2129.00000 375465.70 -196.460 734.695 4.661 -10.386 -0.038 -0.037 -90.8436558998 -0.8844634892 0.8961804761
2129.00000 375465.80 -197.499 734.690 4.657 -10.403 -0.059 -0.037 -90.8533446161 -0.9019501611 0.8605195829
2129.00000 375465.90 -198.540 734.685 4.654 -10.418 -0.033 -0.039 -90.8582777827 -0.9371240401 0.8851109315
2129.00000 375466.00 -199.584 734.679 4.649 -10.444 -0.064 -0.046 -90.8644145721 -0.9866562415 0.8340374736
2129.00000 375466.10 -200.629 734.675 4.645 -10.451 -0.033 -0.044 -90.8518262779 -1.0283045437 0.8390050177
2129.00000 375466.20 -201.674 734.670 4.640 -10.438 -0.073 -0.058 -90.8263754927 -0.9805714297 0.7889399656
2129.00000 375466.30 -202.719 734.663 4.635 -10.466 -0.038 -0.059 -90.7799716409 -0.8832201708 0.7389780458
2129.00000 375466.40 -203.767 734.661 4.630 -10.509 -0.047 -0.045 -90.7376873556 -0.8852770893 0.7134298578
2129.00000 375466.50 -204.819 734.657 4.626 -10.538 -0.003 -0.032 -90.6915757122 -0.9830809849 0.6939378336
2129.00000 375466.60 -205.874 734.655 4.623 -10.544 -0.019 -0.052 -90.6488101424 -1.0950369381 0.6739645248
2129.00000 375466.70 -206.928 734.654 4.617 -10.534 0.006 -0.063 -90.6040392203 -1.1117329282 0.6188746328
2129.00000 375466.80 -207.980 734.654 4.611 -10.527 -0.001 -0.068 -90.5657599100 -1.0303786509 0.6363154681
2129.00000 375466.90 -209.034 734.655 4.604 -10.545 -0.005 -0.067 -90.5265925151 -0.8936078956 0.5905246811
2129.00000 375467.00 -210.092 734.657 4.599 -10.595 0.025 -0.042 -90.4954354816 -0.8647537410 0.6392891191
2129.00000 375467.10 -211.151 734.660 4.596 -10.615 0.046 -0.025 -90.4807558915 -0.8948225661 0.6620240844
2129.00000 375467.20 -212.213 734.665 4.593 -10.633 0.042 -0.036 -90.4706718343 -0.9583979631 0.7321369298
2129.00000 375467.30 -213.277 734.666 4.589 -10.633 0.018 -0.043 -90.4749289107 -1.0062112911 0.7050302965
2129.00000 375467.40 -214.339 734.671 4.585 -10.616 0.034 -0.040 -90.5050664908 -0.9960756677 0.7751546010
2129.00000 375467.50 -215.400 734.672 4.581 -10.608 0.002 -0.049 -90.5467663591 -0.9083558292 0.7400723952
2129.00000 375467.60 -216.461 734.672 4.577 -10.623 0.006 -0.036 -90.5668370706 -0.8981514509 0.7373393866
2129.00000 375467.70 -217.523 734.671 4.574 -10.623 -0.004 -0.030 -90.5968944366 -0.9791275761 0.7266021575
2129.00000 375467.80 -218.585 734.672 4.571 -10.603 0.001 -0.039 -90.6322688508 -1.0787133705 0.7524769315
2129.00000 375467.90 -219.642 734.671 4.568 -10.555 -0.012 -0.048 -90.6747479418 -1.0683141865 0.7292091154
2129.00000 375468.00 -220.697 734.671 4.563 -10.534 -0.002 -0.054 -90.7087476687 -0.9724296995 0.7755843194
2129.00000 375468.10 -221.750 734.669 4.558 -10.525 -0.018 -0.048 -90.7446086857 -0.9389517755 0.7532217766
2129.00000 375468.20 -222.801 734.667 4.556 -10.508 -0.012 -0.016 -90.7662321129 -0.9856936724 0.7967436508
2129.00000 375468.30 -223.850 734.665 4.554 -10.469 -0.034 -0.029 -90.7964327183 -1.0039366486 0.8311497664
2129.00000 375468.40 -224.896 734.662 4.550 -10.446 -0.023 -0.037 -90.8294465465 -0.9987628397 0.8469691311
2129.00000 375468.50 -225.939 734.659 4.547 -10.427 -0.040 -0.033 -90.8578881714 -1.0387667530 0.8946334901
2129.00000 375468.60 -226.979 734.655 4.544 -10.377 -0.038 -0.027 -90.8831556102 -1.0180428695 0.8880444754
2129.00000 375468.70 -228.015 734.649 4.541 -10.351 -0.066 -0.039 -90.9070536798 -0.9395018150 0.8824925144
2129.00000 375468.80 -229.050 734.643 4.537 -10.355 -0.044 -0.036 -90.9349796427 -0.9656859862 0.8390107473
2129.00000 375468.90 -230.085 734.638 4.534 -10.336 -0.072 -0.019 -90.9586943659 -1.0922752815 0.8908118616
2129.00000 375469.00 -231.117 734.629 4.531 -10.294 -0.084 -0.055 -90.9816474665 -1.2017388682 0.7940965857
2129.00000 375469.10 -232.143 734.621 4.525 -10.239 -0.070 -0.066 -90.9941547238 -1.2196036923 0.7902864164
2129.00000 375469.20 -233.164 734.613 4.519 -10.175 -0.081 -0.066 -90.9997410623 -1.1416184068 0.7187067991
2129.00000 375469.30 -234.179 734.605 4.514 -10.126 -0.083 -0.049 -90.9851822048 -0.9844961906 0.6985673326
2129.00000 375469.40 -235.190 734.597 4.509 -10.103 -0.074 -0.033 -90.9500598919 -0.8507621117 0.6483017452
2129.00000 375469.50 -236.199 734.591 4.508 -10.086 -0.039 -0.001 -90.8787954014 -0.8376471077 0.6671864341
2129.00000 375469.60 -237.206 734.587 4.508 -10.052 -0.044 0.003 -90.7938257603 -0.8837129145 0.6424403869
2129.00000 375469.70 -238.208 734.585 4.508 -10.009 -0.011 -0.009 -90.7026509864 -0.9539059740 0.6744458094
2129.00000 375469.80 -239.205 734.586 4.506 -9.953 0.011 -0.013 -90.6133669732 -0.9882146867 0.7141976212
2129.00000 375469.90 -240.196 734.587 4.504 -9.901 0.034 -0.020 -90.5261226897 -0.9667402286 0.7713157838
2129.00000 375470.00 -241.184 734.591 4.500 -9.864 0.021 -0.034 -90.4467512577 -0.9536309542 0.7724559698
2129.00000 375470.10 -242.166 734.594 4.496 -9.842 0.053 -0.025 -90.3731887950 -1.0145764749 0.7810045001
2129.00000 375470.20 -243.145 734.599 4.492 -9.794 0.054 -0.020 -90.3094357812 -1.1005545216 0.8114056407
2129.00000 375470.30 -244.117 734.604 4.485 -9.754 0.062 -0.042 -90.2664467578 -1.1614542057 0.7782772210
2129.00000 375470.40 -245.084 734.610 4.475 -9.718 0.073 -0.059 -90.2397354654 -1.2368669107 0.8086153363
2129.00000 375470.50 -246.042 734.615 4.461 -9.659 0.056 -0.061 -90.2301842590 -1.2718689024 0.7951737464
2129.00000 375470.60 -246.996 734.621 4.446 -9.611 0.069 -0.071 -90.2141987365 -1.2317503976 0.8021752907
