time_stamp,file_name,gps_x lat,gps_y lon,gps_z alt,attitude
1679940554.248546,frames/frame_5936.jpg,399410524,330466794,1245090,0
1679940554.273318,frames/frame_5937.jpg,399410526,330466810,1245100,0
1679940554.306108,frames/frame_5938.jpg,399410530,330466829,1245120,0
1679940554.349624,frames/frame_5939.jpg,399410534,330466853,1245140,0
1679940554.388443,frames/frame_5940.jpg,399410537,330466875,1245150,0
1679940554.45876,frames/frame_5941.jpg,399410544,330466914,1245190,0
1679940554.485411,frames/frame_5942.jpg,399410546,330466924,1245190,0
1679940554.509421,frames/frame_5943.jpg,399410548,330466941,1245210,0
1679940554.551081,frames/frame_5944.jpg,399410553,330466966,1245230,0
1679940554.58865,frames/frame_5945.jpg,399410556,330466986,1245240,0
1679940554.642624,frames/frame_5946.jpg,399410561,330467012,1245260,0
1679940554.670656,frames/frame_5947.jpg,399410564,330467031,1245280,0
1679940554.707183,frames/frame_5948.jpg,399410568,330467051,1245300,0
1679940554.748693,frames/frame_5949.jpg,399410572,330467074,1245320,0
1679940554.79163,frames/frame_5950.jpg,399410576,330467098,1245340,0
1679940554.844302,frames/frame_5951.jpg,399410581,330467125,1245360,0
1679940554.875258,frames/frame_5952.jpg,399410584,330467144,1245380,0
1679940554.906136,frames/frame_5953.jpg,399410587,330467162,1245400,0
1679940554.956402,frames/frame_5954.jpg,399410592,330467186,1245420,0
1679940554.990326,frames/frame_5955.jpg,399410596,330467208,1245440,0
1679940555.046038,frames/frame_5956.jpg,399410600,330467233,1245460,0
1679940555.070429,frames/frame_5957.jpg,399410603,330467251,1245480,0
1679940555.113198,frames/frame_5958.jpg,399410608,330467276,1245500,0
1679940555.150592,frames/frame_5959.jpg,399410612,330467297,1245520,0
1679940555.192565,frames/frame_5960.jpg,399410616,330467320,1245540,0
1679940555.241885,frames/frame_5961.jpg,399410619,330467341,1245560,0
1679940555.268358,frames/frame_5962.jpg,399410623,330467362,1245580,0
1679940555.30799,frames/frame_5963.jpg,399410627,330467384,1245600,0
1679940555.347579,frames/frame_5964.jpg,399410631,330467406,1245620,0
1679940555.392953,frames/frame_5965.jpg,399410635,330467431,1245640,0
1679940555.463018,frames/frame_5966.jpg,399410642,330467470,1245670,0
1679940555.491099,frames/frame_5967.jpg,399410643,330467473,1245680,0
1679940555.516435,frames/frame_5968.jpg,399410647,330467496,1245700,0
1679940555.551118,frames/frame_5969.jpg,399410651,330467516,1245720,0
1679940555.595295,frames/frame_5970.jpg,399410654,330467539,1245740,0
1679940555.64467,frames/frame_5971.jpg,399410659,330467565,1245760,0
1679940555.67304,frames/frame_5972.jpg,399410662,330467583,1245780,0
1679940555.714973,frames/frame_5973.jpg,399410667,330467609,1245800,0
1679940555.747058,frames/frame_5974.jpg,399410670,330467627,1245820,0
1679940555.786461,frames/frame_5975.jpg,399410674,330467649,1245840,0
1679940555.84261,frames/frame_5976.jpg,399410679,330467675,1245870,0
1679940555.876791,frames/frame_5977.jpg,399410682,330467694,1245890,0
1679940555.906335,frames/frame_5978.jpg,399410686,330467714,1245910,0
1679940555.949883,frames/frame_5979.jpg,399410690,330467737,1245940,0
1679940555.988488,frames/frame_5980.jpg,399410694,330467759,1245960,0
1679940556.050668,frames/frame_5981.jpg,399410699,330467789,1245980,0
1679940556.075101,frames/frame_5982.jpg,399410702,330467803,1246000,0
1679940556.107905,frames/frame_5983.jpg,399410706,330467823,1246020,0
1679940556.150387,frames/frame_5984.jpg,399410710,330467846,1246040,0
1679940556.185788,frames/frame_5985.jpg,399410714,330467867,1246060,0
1679940556.249609,frames/frame_5986.jpg,399410720,330467898,1246080,0
1679940556.273837,frames/frame_5987.jpg,399410722,330467911,1246090,0
1679940556.306084,frames/frame_5988.jpg,399410726,330467933,1246110,0
1679940556.348793,frames/frame_5989.jpg,399410731,330467956,1246130,0
1679940556.388844,frames/frame_5990.jpg,399410735,330467978,1246150,0
1679940556.444034,frames/frame_5991.jpg,399410739,330468004,1246170,0
1679940556.472885,frames/frame_5992.jpg,399410743,330468022,1246180,0
1679940556.508928,frames/frame_5993.jpg,399410747,330468043,1246200,0
1679940556.549272,frames/frame_5994.jpg,399410751,330468065,1246220,0
1679940556.586902,frames/frame_5995.jpg,399410754,330468085,1246240,0
1679940556.64272,frames/frame_5996.jpg,399410759,330468113,1246260,0
1679940556.667966,frames/frame_5997.jpg,399410762,330468129,1246270,0
1679940556.707975,frames/frame_5998.jpg,399410766,330468151,1246290,0
1679940556.748471,frames/frame_5999.jpg,399410770,330468173,1246310,0
1679940556.788055,frames/frame_6000.jpg,399410774,330468195,1246320,0
1679940556.843509,frames/frame_6001.jpg,399410778,330468219,1246340,0
1679940556.870718,frames/frame_6002.jpg,399410782,330468240,1246360,0
1679940556.908337,frames/frame_6003.jpg,399410786,330468260,1246370,0
1679940556.959373,frames/frame_6004.jpg,399410790,330468284,1246390,0
1679940556.988008,frames/frame_6005.jpg,399410794,330468304,1246410,0
1679940557.045895,frames/frame_6006.jpg,399410798,330468330,1246430,0
1679940557.075549,frames/frame_6007.jpg,399410802,330468351,1246440,0
1679940557.111233,frames/frame_6008.jpg,399410806,330468370,1246460,0
1679940557.147692,frames/frame_6009.jpg,399410810,330468392,1246480,0
1679940557.191682,frames/frame_6010.jpg,399410814,330468416,1246490,0
1679940557.244555,frames/frame_6011.jpg,399410819,330468440,1246510,0
1679940557.275603,frames/frame_6012.jpg,399410822,330468458,1246530,0
1679940557.306314,frames/frame_6013.jpg,399410826,330468480,1246540,0
1679940557.346461,frames/frame_6014.jpg,399410830,330468502,1246550,0
1679940557.396654,frames/frame_6015.jpg,399410835,330468528,1246570,0
1679940557.447155,frames/frame_6016.jpg,399410840,330468556,1246590,0
1679940557.474059,frames/frame_6017.jpg,399410842,330468568,1246600,0
1679940557.508107,frames/frame_6018.jpg,399410846,330468589,1246610,0
1679940557.549011,frames/frame_6019.jpg,399410850,330468613,1246630,0
1679940557.586806,frames/frame_6020.jpg,399410853,330468633,1246650,0
1679940557.642983,frames/frame_6021.jpg,399410858,330468660,1246670,0
1679940557.670515,frames/frame_6022.jpg,399410862,330468679,1246680,0
1679940557.706659,frames/frame_6023.jpg,399410865,330468699,1246700,0
1679940557.748483,frames/frame_6024.jpg,399410869,330468722,1246710,0
1679940557.789014,frames/frame_6025.jpg,399410873,330468744,1246730,0
1679940557.843208,frames/frame_6026.jpg,399410878,330468769,1246750,0
1679940557.866961,frames/frame_6027.jpg,399410881,330468786,1246760,0
1679940557.905914,frames/frame_6028.jpg,399410885,330468808,1246780,0
1679940557.958787,frames/frame_6029.jpg,399410890,330468835,1246800,0
1679940557.988021,frames/frame_6030.jpg,399410893,330468852,1246820,0
1679940558.055876,frames/frame_6031.jpg,399410900,330468885,1246840,0
1679940558.080033,frames/frame_6032.jpg,399410901,330468895,1246850,0
1679940558.105952,frames/frame_6033.jpg,399410906,330468917,1246870,0
1679940558.152148,frames/frame_6034.jpg,399410910,330468939,1246890,0
1679940558.189215,frames/frame_6035.jpg,399410914,330468961,1246910,0
1679940558.246081,frames/frame_6036.jpg,399410919,330468991,1246940,0
1679940558.271828,frames/frame_6037.jpg,399410922,330469004,1246950,0
1679940558.306701,frames/frame_6038.jpg,399410926,330469025,1246970,0
1679940558.358936,frames/frame_6039.jpg,399410931,330469053,1246990,0
1679940558.388971,frames/frame_6040.jpg,399410934,330469067,1247010,0
1679940558.454491,frames/frame_6041.jpg,399410940,330469104,1247050,0
1679940558.498036,frames/frame_6042.jpg,399410942,330469113,1247060,0
1679940558.526809,frames/frame_6043.jpg,399410946,330469133,1247080,0
1679940558.553583,frames/frame_6044.jpg,399410950,330469156,1247100,0
1679940558.587321,frames/frame_6045.jpg,399410954,330469176,1247120,0
1679940558.642694,frames/frame_6046.jpg,399410959,330469205,1247150,0
1679940558.669316,frames/frame_6047.jpg,399410962,330469222,1247160,0
1679940558.708496,frames/frame_6048.jpg,399410965,330469242,1247190,0
1679940558.745917,frames/frame_6049.jpg,399410969,330469263,1247210,0
1679940558.787505,frames/frame_6050.jpg,399410973,330469286,1247230,0
1679940558.843382,frames/frame_6051.jpg,399410978,330469316,1247260,0
1679940558.877065,frames/frame_6052.jpg,399410981,330469334,1247280,0
1679940558.90965,frames/frame_6053.jpg,399410984,330469352,1247300,0
1679940558.957926,frames/frame_6054.jpg,399410989,330469376,1247330,0
1679940558.987221,frames/frame_6055.jpg,399410992,330469395,1247350,0
1679940559.045787,frames/frame_6056.jpg,399410997,330469423,1247380,0
1679940559.069269,frames/frame_6057.jpg,399411000,330469440,1247390,0
1679940559.110112,frames/frame_6058.jpg,399411004,330469463,1247420,0
1679940559.147896,frames/frame_6059.jpg,399411008,330469483,1247440,0
1679940559.193561,frames/frame_6060.jpg,399411012,330469507,1247470,0
1679940559.24325,frames/frame_6061.jpg,399411016,330469531,1247490,0
1679940559.269521,frames/frame_6062.jpg,399411020,330469549,1247510,0
1679940559.308468,frames/frame_6063.jpg,399411023,330469570,1247530,0
1679940559.352655,frames/frame_6064.jpg,399411028,330469594,1247560,0
1679940559.386622,frames/frame_6065.jpg,399411031,330469614,1247580,0
1679940559.451689,frames/frame_6066.jpg,399411038,330469649,1247620,0
1679940559.480391,frames/frame_6067.jpg,399411039,330469658,1247630,0
1679940559.511003,frames/frame_6068.jpg,399411044,330469681,1247650,0
1679940559.547543,frames/frame_6069.jpg,399411047,330469702,1247670,0
1679940559.587237,frames/frame_6070.jpg,399411051,330469724,1247700,0
1679940559.646594,frames/frame_6071.jpg,399411056,330469748,1247720,0
1679940559.670407,frames/frame_6072.jpg,399411059,330469768,1247740,0
1679940559.717188,frames/frame_6073.jpg,399411064,330469795,1247770,0
1679940559.748352,frames/frame_6074.jpg,399411067,330469811,1247780,0
1679940559.792669,frames/frame_6075.jpg,399411071,330469833,1247810,0
1679940559.843999,frames/frame_6076.jpg,399411076,330469859,1247830,0
1679940559.869582,frames/frame_6077.jpg,399411079,330469878,1247850,0
1679940559.910611,frames/frame_6078.jpg,399411084,330469901,1247870,0
1679940559.947869,frames/frame_6079.jpg,399411088,330469921,1247900,0
1679940559.9883,frames/frame_6080.jpg,399411092,330469943,1247920,0
1679940560.048487,frames/frame_6081.jpg,399411097,330469970,1247950,0
1679940560.073827,frames/frame_6082.jpg,399411100,330469987,1247960,0
1679940560.105935,frames/frame_6083.jpg,399411104,330470007,1247990,0
1679940560.151167,frames/frame_6084.jpg,399411108,330470030,1248010,0
1679940560.189891,frames/frame_6085.jpg,399411112,330470053,1248030,0
1679940560.248071,frames/frame_6086.jpg,399411118,330470083,1248060,0
1679940560.272164,frames/frame_6087.jpg,399411120,330470094,1248080,0
1679940560.305841,frames/frame_6088.jpg,399411124,330470116,1248100,0
1679940560.351352,frames/frame_6089.jpg,399411128,330470140,1248120,0
1679940560.386373,frames/frame_6090.jpg,399411132,330470159,1248140,0
1679940560.463733,frames/frame_6091.jpg,399411139,330470202,1248180,0
1679940560.487528,frames/frame_6092.jpg,399411140,330470205,1248180,0
1679940560.511786,frames/frame_6093.jpg,399411144,330470225,1248200,0
1679940560.551923,frames/frame_6094.jpg,399411148,330470249,1248230,0
1679940560.586435,frames/frame_6095.jpg,399411151,330470269,1248240,0
1679940560.641738,frames/frame_6096.jpg,399411156,330470296,1248270,0
1679940560.667722,frames/frame_6097.jpg,399411159,330470313,1248290,0
1679940560.707195,frames/frame_6098.jpg,399411163,330470334,1248310,0
1679940560.752662,frames/frame_6099.jpg,399411167,330470359,1248330,0
1679940560.787076,frames/frame_6100.jpg,399411171,330470378,1248350,0
1679940560.842543,frames/frame_6101.jpg,399411176,330470409,1248380,0
1679940560.867235,frames/frame_6102.jpg,399411179,330470422,1248400,0
1679940560.908211,frames/frame_6103.jpg,399411182,330470444,1248420,0
1679940560.950462,frames/frame_6104.jpg,399411187,330470467,1248440,0
1679940560.987361,frames/frame_6105.jpg,399411190,330470487,1248460,0
1679940561.041984,frames/frame_6106.jpg,399411195,330470516,1248490,0
1679940561.076664,frames/frame_6107.jpg,399411199,330470537,1248510,0
1679940561.10671,frames/frame_6108.jpg,399411202,330470553,1248530,0
1679940561.149172,frames/frame_6109.jpg,399411206,330470576,1248550,0
1679940561.189703,frames/frame_6110.jpg,399411210,330470598,1248570,0
1679940561.24104,frames/frame_6111.jpg,399411215,330470625,1248600,0
1679940561.267154,frames/frame_6112.jpg,399411218,330470641,1248620,0
1679940561.306754,frames/frame_6113.jpg,399411222,330470662,1248640,0
1679940561.346745,frames/frame_6114.jpg,399411226,330470683,1248660,0
1679940561.386843,frames/frame_6115.jpg,399411230,330470705,1248680,0
1679940561.447596,frames/frame_6116.jpg,399411236,330470738,1248720,0
1679940561.475521,frames/frame_6117.jpg,399411238,330470749,1248730,0
1679940561.506737,frames/frame_6118.jpg,399411242,330470770,1248750,0
1679940561.547153,frames/frame_6119.jpg,399411246,330470792,1248770,0
1679940561.590395,frames/frame_6120.jpg,399411250,330470815,1248800,0
1679940561.642985,frames/frame_6121.jpg,399411256,330470844,1248830,0
1679940561.669637,frames/frame_6122.jpg,399411258,330470858,1248840,0
1679940561.710123,frames/frame_6123.jpg,399411262,330470879,1248860,0
1679940561.748131,frames/frame_6124.jpg,399411266,330470899,1248880,0
1679940561.78684,frames/frame_6125.jpg,399411270,330470921,1248900,0
1679940561.841179,frames/frame_6126.jpg,399411275,330470949,1248930,0
1679940561.866933,frames/frame_6127.jpg,399411278,330470964,1248950,0
1679940561.906449,frames/frame_6128.jpg,399411281,330470985,1248970,0
1679940561.951404,frames/frame_6129.jpg,399411286,330471009,1248990,0
1679940561.989812,frames/frame_6130.jpg,399411289,330471029,1249010,0
1679940562.046381,frames/frame_6131.jpg,399411295,330471058,1249040,0
1679940562.070931,frames/frame_6132.jpg,399411297,330471072,1249050,0
1679940562.130124,frames/frame_6133.jpg,399411301,330471093,1249070,0
1679940562.169379,frames/frame_6134.jpg,399411305,330471116,1249090,0
1679940562.195293,frames/frame_6135.jpg,399411309,330471136,1249110,0
1679940562.244123,frames/frame_6136.jpg,399411314,330471166,1249140,0
1679940562.2678,frames/frame_6137.jpg,399411317,330471178,1249150,0
1679940562.306521,frames/frame_6138.jpg,399411321,330471200,1249170,0
1679940562.348378,frames/frame_6139.jpg,399411325,330471223,1249190,0
1679940562.38637,frames/frame_6140.jpg,399411329,330471243,1249210,0
1679940562.462531,frames/frame_6141.jpg,399411336,330471283,1249250,0
1679940562.485381,frames/frame_6142.jpg,399411337,330471286,1249250,0
1679940562.509302,frames/frame_6143.jpg,399411341,330471309,1249270,0
1679940562.549303,frames/frame_6144.jpg,399411345,330471331,1249290,0
1679940562.586778,frames/frame_6145.jpg,399411349,330471351,1249310,0
1679940562.64277,frames/frame_6146.jpg,399411353,330471377,1249340,0
1679940562.67086,frames/frame_6147.jpg,399411356,330471394,1249350,0
1679940562.707313,frames/frame_6148.jpg,399411361,330471416,1249370,0
1679940562.750088,frames/frame_6149.jpg,399411365,330471439,1249400,0
1679940562.787474,frames/frame_6150.jpg,399411368,330471459,1249410,0
1679940562.845885,frames/frame_6151.jpg,399411373,330471486,1249440,0
1679940562.879396,frames/frame_6152.jpg,399411377,330471505,1249460,0
1679940562.908676,frames/frame_6153.jpg,399411380,330471524,1249470,0
1679940562.948903,frames/frame_6154.jpg,399411384,330471546,1249490,0
1679940562.987017,frames/frame_6155.jpg,399411388,330471567,1249510,0
1679940563.048105,frames/frame_6156.jpg,399411394,330471600,1249540,0
1679940563.083891,frames/frame_6157.jpg,399411397,330471613,1249550,0
1679940563.116143,frames/frame_6158.jpg,399411400,330471632,1249570,0
1679940563.147817,frames/frame_6159.jpg,399411404,330471654,1249590,0
1679940563.189086,frames/frame_6160.jpg,399411408,330471676,1249610,0
1679940563.244557,frames/frame_6161.jpg,399411413,330471699,1249630,0
1679940563.268886,frames/frame_6162.jpg,399411416,330471719,1249640,0
1679940563.306524,frames/frame_6163.jpg,399411420,330471740,1249660,0
1679940563.347624,frames/frame_6164.jpg,399411424,330471761,1249680,0
1679940563.393825,frames/frame_6165.jpg,399411429,330471787,1249700,0
1679940563.462806,frames/frame_6166.jpg,399411435,330471824,1249740,0
1679940563.498509,frames/frame_6167.jpg,399411436,330471827,1249740,0
1679940563.542571,frames/frame_6168.jpg,399411440,330471850,1249760,0
1679940563.576957,frames/frame_6169.jpg,399411444,330471870,1249780,0
1679940563.601988,frames/frame_6170.jpg,399411448,330471891,1249800,0
1679940563.644787,frames/frame_6171.jpg,399411453,330471918,1249820,0
1679940563.668601,frames/frame_6172.jpg,399411456,330471935,1249840,0
1679940563.71415,frames/frame_6173.jpg,399411460,330471960,1249860,0
1679940563.74696,frames/frame_6174.jpg,399411464,330471977,1249880,0
1679940563.78657,frames/frame_6175.jpg,399411468,330471998,1249900,0
1679940563.84257,frames/frame_6176.jpg,399411473,330472025,1249920,0
1679940563.872476,frames/frame_6177.jpg,399411476,330472044,1249940,0
1679940563.909536,frames/frame_6178.jpg,399411480,330472064,1249960,0
1679940563.950889,frames/frame_6179.jpg,399411484,330472086,1249980,0
1679940563.987197,frames/frame_6180.jpg,399411488,330472106,1250000,0
1679940564.044444,frames/frame_6181.jpg,399411493,330472133,1250020,0
1679940564.068659,frames/frame_6182.jpg,399411496,330472149,1250030,0
1679940564.107645,frames/frame_6183.jpg,399411501,330472170,1250050,0
1679940564.149336,frames/frame_6184.jpg,399411505,330472191,1250070,0
1679940564.188633,frames/frame_6185.jpg,399411509,330472213,1250090,0
1679940564.256958,frames/frame_6186.jpg,399411515,330472246,1250120,0
1679940564.280857,frames/frame_6187.jpg,399411517,330472256,1250130,0
1679940564.309215,frames/frame_6188.jpg,399411521,330472277,1250150,0
1679940564.351267,frames/frame_6189.jpg,399411526,330472300,1250170,0
1679940564.386858,frames/frame_6190.jpg,399411529,330472320,1250180,0
1679940564.474244,frames/frame_6191.jpg,399411538,330472364,1250220,0
1679940564.510614,frames/frame_6192.jpg,399411542,330472385,1250240,0
1679940564.560465,frames/frame_6193.jpg,399411547,330472411,1250270,0
1679940564.590323,frames/frame_6194.jpg,399411550,330472428,1250280,0
1679940564.640964,frames/frame_6195.jpg,399411554,330472451,1250300,0
1679940564.671233,frames/frame_6196.jpg,399411558,330472472,1250320,0
1679940564.713048,frames/frame_6197.jpg,399411562,330472493,1250340,0
1679940564.75985,frames/frame_6198.jpg,399411566,330472517,1250360,0
1679940564.80064,frames/frame_6199.jpg,399411569,330472534,1250380,0
1679940564.845101,frames/frame_6200.jpg,399411573,330472557,1250400,0
1679940564.877798,frames/frame_6201.jpg,399411577,330472581,1250420,0
1679940564.910303,frames/frame_6202.jpg,399411581,330472598,1250430,0
1679940564.953513,frames/frame_6203.jpg,399411585,330472619,1250450,0
1679940564.992481,frames/frame_6204.jpg,399411589,330472641,1250470,0
1679940565.043307,frames/frame_6205.jpg,399411592,330472661,1250490,0
1679940565.078263,frames/frame_6206.jpg,399411597,330472686,1250520,0
1679940565.111079,frames/frame_6207.jpg,399411600,330472703,1250530,0
1679940565.153122,frames/frame_6208.jpg,399411604,330472724,1250550,0
1679940565.19275,frames/frame_6209.jpg,399411608,330472746,1250570,0
1679940565.244952,frames/frame_6210.jpg,399411613,330472772,1250600,0
1679940565.273668,frames/frame_6211.jpg,399411616,330472789,1250610,0
1679940565.310928,frames/frame_6212.jpg,399411620,330472809,1250630,0
1679940565.35521,frames/frame_6213.jpg,399411624,330472833,1250660,0
1679940565.396969,frames/frame_6214.jpg,399411628,330472855,1250680,0
1679940565.446382,frames/frame_6215.jpg,399411632,330472877,1250700,0
1679940565.470575,frames/frame_6216.jpg,399411635,330472894,1250710,0
1679940565.510069,frames/frame_6217.jpg,399411639,330472916,1250730,0
1679940565.553449,frames/frame_6218.jpg,399411643,330472937,1250760,0
1679940565.597251,frames/frame_6219.jpg,399411648,330472963,1250780,0
1679940565.645572,frames/frame_6220.jpg,399411651,330472980,1250800,0
1679940565.67058,frames/frame_6221.jpg,399411655,330473002,1250820,0
1679940565.711864,frames/frame_6222.jpg,399411659,330473023,1250840,0
1679940565.756734,frames/frame_6223.jpg,399411663,330473046,1250860,0
1679940565.792677,frames/frame_6224.jpg,399411667,330473068,1250880,0
1679940565.84242,frames/frame_6225.jpg,399411671,330473091,1250900,0
1679940565.870633,frames/frame_6226.jpg,399411675,330473110,1250920,0
1679940565.9166,frames/frame_6227.jpg,399411679,330473135,1250940,0
1679940565.961947,frames/frame_6228.jpg,399411682,330473154,1250950,0
1679940565.996602,frames/frame_6229.jpg,399411686,330473175,1250970,0
1679940566.044245,frames/frame_6230.jpg,399411691,330473201,1251000,0
1679940566.071842,frames/frame_6231.jpg,399411694,330473219,1251010,0
1679940566.112708,frames/frame_6232.jpg,399411698,330473241,1251030,0
1679940566.157401,frames/frame_6233.jpg,399411701,330473261,1251050,0
1679940566.194218,frames/frame_6234.jpg,399411705,330473284,1251070,0
1679940566.249405,frames/frame_6235.jpg,399411710,330473311,1251090,0
1679940566.277407,frames/frame_6236.jpg,399411713,330473326,1251110,0
1679940566.310124,frames/frame_6237.jpg,399411716,330473346,1251130,0
1679940566.355916,frames/frame_6238.jpg,399411720,330473369,1251150,0
1679940566.394088,frames/frame_6239.jpg,399411724,330473392,1251170,0
1679940566.472369,frames/frame_6240.jpg,399411731,330473431,1251210,0
1679940566.500598,frames/frame_6241.jpg,399411731,330473432,1251210,0
1679940566.524846,frames/frame_6242.jpg,399411735,330473455,1251230,0
1679940566.557197,frames/frame_6243.jpg,399411739,330473477,1251250,0
1679940566.591643,frames/frame_6244.jpg,399411743,330473497,1251270,0
1679940566.642497,frames/frame_6245.jpg,399411747,330473521,1251300,0
1679940566.672188,frames/frame_6246.jpg,399411751,330473540,1251310,0
1679940566.709698,frames/frame_6247.jpg,399411754,330473560,1251330,0
1679940566.771886,frames/frame_6248.jpg,399411760,330473591,1251360,0
1679940566.79572,frames/frame_6249.jpg,399411762,330473603,1251370,0
1679940566.84242,frames/frame_6250.jpg,399411766,330473626,1251390,0
1679940566.871898,frames/frame_6251.jpg,399411770,330473645,1251410,0
1679940566.910312,frames/frame_6252.jpg,399411774,330473667,1251430,0
1679940566.958912,frames/frame_6253.jpg,399411779,330473690,1251450,0
1679940567.004177,frames/frame_6254.jpg,399411782,330473710,1251470,0
1679940567.045464,frames/frame_6255.jpg,399411787,330473733,1251500,0
1679940567.0747,frames/frame_6256.jpg,399411790,330473753,1251520,0
1679940567.110356,frames/frame_6257.jpg,399411794,330473773,1251540,0
1679940567.156245,frames/frame_6258.jpg,399411798,330473796,1251560,0
1679940567.19256,frames/frame_6259.jpg,399411802,330473816,1251580,0
1679940567.243298,frames/frame_6260.jpg,399411806,330473839,1251600,0
1679940567.270718,frames/frame_6261.jpg,399411810,330473858,1251620,0
1679940567.313183,frames/frame_6262.jpg,399411814,330473881,1251640,0
1679940567.354639,frames/frame_6263.jpg,399411818,330473901,1251660,0
1679940567.394206,frames/frame_6264.jpg,399411822,330473924,1251680,0
1679940567.448603,frames/frame_6265.jpg,399411828,330473953,1251710,0
1679940567.474074,frames/frame_6266.jpg,399411830,330473965,1251720,0
1679940567.510197,frames/frame_6267.jpg,399411834,330473986,1251750,0
1679940567.55681,frames/frame_6268.jpg,399411838,330474008,1251770,0
1679940567.595026,frames/frame_6269.jpg,399411842,330474030,1251790,0
1679940567.645322,frames/frame_6270.jpg,399411846,330474051,1251810,0
1679940567.673656,frames/frame_6271.jpg,399411850,330474073,1251830,0
1679940567.715221,frames/frame_6272.jpg,399411855,330474095,1251850,0
1679940567.755,frames/frame_6273.jpg,399411858,330474113,1251870,0
1679940567.789798,frames/frame_6274.jpg,399411862,330474134,1251890,0
1679940567.84263,frames/frame_6275.jpg,399411867,330474159,1251920,0
1679940567.875478,frames/frame_6276.jpg,399411870,330474177,1251930,0
1679940567.916299,frames/frame_6277.jpg,399411875,330474200,1251950,0
1679940567.955188,frames/frame_6278.jpg,399411879,330474221,1251970,0
1679940567.992534,frames/frame_6279.jpg,399411883,330474242,1251990,0
1679940568.042522,frames/frame_6280.jpg,399411888,330474267,1252020,0
1679940568.071368,frames/frame_6281.jpg,399411891,330474283,1252030,0
1679940568.111955,frames/frame_6282.jpg,399411895,330474305,1252050,0
1679940568.156968,frames/frame_6283.jpg,399411899,330474326,1252070,0
1679940568.18991,frames/frame_6284.jpg,399411903,330474347,1252090,0
1679940568.245029,frames/frame_6285.jpg,399411909,330474373,1252110,0
1679940568.270337,frames/frame_6286.jpg,399411912,330474390,1252130,0
1679940568.310064,frames/frame_6287.jpg,399411916,330474411,1252150,0
1679940568.358512,frames/frame_6288.jpg,399411920,330474433,1252170,0
1679940568.395595,frames/frame_6289.jpg,399411925,330474456,1252190,0
1679940568.473642,frames/frame_6290.jpg,399411932,330474493,1252230,0
1679940568.507909,frames/frame_6291.jpg,399411932,330474496,1252230,0
1679940568.535544,frames/frame_6292.jpg,399411936,330474517,1252250,0
1679940568.562651,frames/frame_6293.jpg,399411940,330474538,1252270,0
1679940568.593975,frames/frame_6294.jpg,399411945,330474559,1252290,0
1679940568.643581,frames/frame_6295.jpg,399411949,330474581,1252310,0
1679940568.669998,frames/frame_6296.jpg,399411953,330474602,1252340,0
1679940568.711451,frames/frame_6297.jpg,399411957,330474624,1252360,0
1679940568.770651,frames/frame_6298.jpg,399411962,330474652,1252390,0
1679940568.797563,frames/frame_6299.jpg,399411965,330474665,1252400,0
1679940568.843605,frames/frame_6300.jpg,399411969,330474689,1252430,0
1679940568.874447,frames/frame_6301.jpg,399411973,330474710,1252450,0
1679940568.912017,frames/frame_6302.jpg,399411977,330474729,1252470,0
1679940568.959627,frames/frame_6303.jpg,399411981,330474750,1252500,0
1679940568.992632,frames/frame_6304.jpg,399411986,330474771,1252520,0
1679940569.043917,frames/frame_6305.jpg,399411990,330474792,1252540,0
1679940569.070989,frames/frame_6306.jpg,399411994,330474813,1252560,0
1679940569.11114,frames/frame_6307.jpg,399411999,330474834,1252590,0
1679940569.156994,frames/frame_6308.jpg,399412003,330474856,1252610,0
1679940569.190162,frames/frame_6309.jpg,399412007,330474875,1252630,0
1679940569.240878,frames/frame_6310.jpg,399412012,330474898,1252660,0
1679940569.27702,frames/frame_6311.jpg,399412017,330474920,1252680,0
1679940569.312457,frames/frame_6312.jpg,399412021,330474939,1252700,0
1679940569.355676,frames/frame_6313.jpg,399412025,330474960,1252720,0
1679940569.394061,frames/frame_6314.jpg,399412030,330474982,1252740,0
1679940569.448559,frames/frame_6315.jpg,399412035,330475009,1252770,0
1679940569.472961,frames/frame_6316.jpg,399412038,330475023,1252780,0
1679940569.511078,frames/frame_6317.jpg,399412042,330475044,1252800,0
1679940569.554413,frames/frame_6318.jpg,399412047,330475065,1252820,0
1679940569.598283,frames/frame_6319.jpg,399412052,330475090,1252840,0
1679940569.643176,frames/frame_6320.jpg,399412056,330475108,1252850,0
1679940569.672181,frames/frame_6321.jpg,399412060,330475129,1252870,0
1679940569.711801,frames/frame_6322.jpg,399412064,330475150,1252890,0
1679940569.754404,frames/frame_6323.jpg,399412068,330475171,1252900,0
1679940569.794093,frames/frame_6324.jpg,399412073,330475193,1252920,0
1679940569.841268,frames/frame_6325.jpg,399412077,330475214,1252940,0
1679940569.872143,frames/frame_6326.jpg,399412081,330475234,1252950,0
1679940569.913906,frames/frame_6327.jpg,399412085,330475256,1252970,0
1679940569.957128,frames/frame_6328.jpg,399412089,330475276,1252980,0
1679940569.991982,frames/frame_6329.jpg,399412093,330475297,1253000,0
1679940570.040959,frames/frame_6330.jpg,399412097,330475319,1253010,0
1679940570.071875,frames/frame_6331.jpg,399412101,330475339,1253030,0
1679940570.121503,frames/frame_6332.jpg,399412106,330475366,1253040,0
1679940570.158763,frames/frame_6333.jpg,399412109,330475382,1253050,0
1679940570.193559,frames/frame_6334.jpg,399412114,330475404,1253070,0
